benchmark,model,par_type,run,input_tokens,output_tokens,cached_tokens,api_time,total_time,code_additions,code_deletions,non_whitelisted_dependencies,validation_status,validation_err_string,benchmark_success,benchmark_times,benchmark_median_time,source_batch,source_path,total_tokens,benchmark_wall_times,benchmark_config_sha256,timing_fixed,timing_fix_issue_categories,original_source_commit,corrected_source_commit,original_source_digest,corrected_source_digest,original_source_url,corrected_source_url,source_correction_amendment_sha256,overall_score
black-scholes,claude-opus-4.6,mpi,5,294500.0,7200.0,243300.0,115.0,202.87,104,46,"",5,"",true,9.407;9.098;14.152;10.954;12.157,10.954,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-opus-4.6_mpi_r5,301700.0,11.342279583215714;10.741727454587817;11.193692385219038;10.992400628514588;11.444588148035109,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,true,missing_rank_aggregation;rank_local_timing,e8d10c43d7fcdca42862537b0eb7d0d5fab6da66,e897bbe48e877ecbd8873ee1c666b6f394c0344b,de142ae721cf5c8abfbd7aa8c56aaad26827ebf1382fa1c1fdf1496137882b8d,276889fb31ebe942a2f83d5dcae21ed624cf78bcc9b6a5f5327860ac48f973f9,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/black-scholes_claude-opus-4.6_mpi_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/black-scholes_claude-opus-4.6_mpi_r5,979ebae4ea2b8feedb86dfb56cab0466777c56421d5e169d11b5a6bc5fb1ca29,9
black-scholes,claude-opus-4.6,omp,1,122100.0,2000.0,98500.0,35.0,43.88,8,2,"",5,"",true,33.868;35.27;30.684;32.367;32.8,32.8,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-opus-4.6_omp_r1,124100.0,2.873630715534091;2.824797854758799;2.873734808526933;2.824007151648402;2.8734625233337283,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
black-scholes,claude-opus-4.6,omp,2,156000.0,2500.0,139500.0,57.0,66.15,7,2,"",5,"",true,32.942;32.656;33.28;32.478;32.843,32.843,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-opus-4.6_omp_r2,158500.0,2.8737724954262376;2.8238920411095023;2.8245257399976254;2.8223634734749794;2.8731863582506776,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
black-scholes,claude-opus-4.6,omp,3,184400.0,2600.0,94500.0,42.0,50.83,7,2,"",5,"",true,33.032;32.46;34.001;32.959;32.371,32.959,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-opus-4.6_omp_r3,187000.0,2.8743017772212625;2.8229069905355573;2.8233779603615403;2.773559675551951;2.8737977584823966,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
black-scholes,claude-opus-4.6,omp,4,156700.0,2300.0,130100.0,39.0,48.31,7,2,"",5,"",true,32.686;33.107;32.865;33.907;32.664,32.865,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-opus-4.6_omp_r4,159000.0,2.874832898378372;2.823450982570648;2.873302672058344;2.8232066594064236;2.874056862667203,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
black-scholes,claude-opus-4.6,omp,5,230500.0,2400.0,141100.0,42.0,85.5,8,2,"",5,"",true,33.645;34.214;32.723;31.526;34.479,33.645,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-opus-4.6_omp_r5,232900.0,2.8238934045657516;2.8228164929896593;2.874153303913772;2.8241121815517545;2.8231172915548086,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
black-scholes,claude-sonnet-4.5,cuda,1,692600.0,8700.0,646600.0,265.437,299.27,138,27,"",5,"",true,33.671;33.676;33.681;33.681;29.774,33.676,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-sonnet-4.5_cuda_r1,701300.0,5.12895205244422;5.17870354373008;5.17894047871232;5.178714049048722;5.129568370059133,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
black-scholes,claude-sonnet-4.5,cuda,2,544200.0,6800.0,501900.0,136.25,161.56,66,13,"",5,"",true,29.17;33.765;33.754;33.779;33.757,33.757,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-sonnet-4.5_cuda_r2,551000.0,3.2247655717656016;3.2245176685974;3.2252338072285056;3.224812490865588;3.22421333566308,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
black-scholes,claude-sonnet-4.5,cuda,3,400600.0,5800.0,381300.0,85.18,120.0,77,22,"",5,"",true,33.749;33.742;33.734;33.748;29.121,33.742,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-sonnet-4.5_cuda_r3,406400.0,3.22399063128978;3.223608125001192;3.2239231849089265;3.2252997597679496;3.2749440353363752,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
black-scholes,claude-sonnet-4.5,cuda,4,377900.0,5500.0,343600.0,81.0,180.34,99,10,"",5,"",true,33.709;33.693;33.71;31.253;29.229,33.693,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-sonnet-4.5_cuda_r4,383400.0,3.2239327635616064;3.2241578549146652;3.224526775069535;3.2248972365632653;3.275322215631604,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
black-scholes,claude-sonnet-4.5,cuda,5,599100.0,6900.0,576000.0,113.0,242.16,71,17,"",5,"",true,28.917;28.916;33.375;33.376;28.915,28.917,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-sonnet-4.5_cuda_r5,606000.0,3.0242854449898005;3.02445315849036;3.074616691097617;3.073637188412249;3.0233431942760944,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
black-scholes,claude-sonnet-4.5,hybrid,1,881300.0,14000.0,851600.0,184.238,253.77,280,38,"",5,"",false,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-sonnet-4.5_hybrid_r1,895300.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
black-scholes,claude-sonnet-4.5,hybrid,2,615500.0,9600.0,592000.0,125.456,170.74,245,38,"",5,"",false,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-sonnet-4.5_hybrid_r2,625100.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
black-scholes,claude-sonnet-4.5,hybrid,3,612800.0,8900.0,586900.0,119.86500000000001,181.45,218,45,"",5,"",true,367.103;360.185;362.675;356.998;367.591,362.675,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-sonnet-4.5_hybrid_r3,621700.0,13.850204995833337;13.80034014210105;13.704960336908698;13.65414013247937;13.805492328479886,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,true,missing_rank_aggregation;rank_local_timing,e8d10c43d7fcdca42862537b0eb7d0d5fab6da66,e897bbe48e877ecbd8873ee1c666b6f394c0344b,ad2a9eb631da777e3caf9ccd0f8c0d57d58dcc3f435c8b45a4ff06699c1f02dd,8045ba047662ca24b9316a4f1ff8b1d482553fd7cc9d573e540c875cdb921c67,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/black-scholes_claude-sonnet-4.5_hybrid_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/black-scholes_claude-sonnet-4.5_hybrid_r3,979ebae4ea2b8feedb86dfb56cab0466777c56421d5e169d11b5a6bc5fb1ca29,7
black-scholes,claude-sonnet-4.5,hybrid,4,577800.0,9000.0,552700.0,138.0,369.3,246,48,"",5,"",false,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-sonnet-4.5_hybrid_r4,586800.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
black-scholes,claude-sonnet-4.5,hybrid,5,562100.0,9400.0,538400.0,125.0,324.0,221,37,"",5,"",true,1074.748;1236.65;1212.531;1275.227;1215.918,1215.918,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-sonnet-4.5_hybrid_r5,571500.0,15.050816038623452;15.150231095962226;15.201030982658267;15.29993010405451;15.30110375303775,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
black-scholes,claude-sonnet-4.5,mpi,1,389400.0,6800.0,370100.0,109.791,141.68,147,35,"",5,"",true,7.897;7.939;7.729;7.821;9.622,7.897,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-sonnet-4.5_mpi_r1,396200.0,11.992509347386658;12.192485738545656;12.248236920684576;11.841879477724433;11.891095872968435,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
black-scholes,claude-sonnet-4.5,mpi,2,490100.0,7200.0,456500.0,111.669,142.77,169,32,"",5,"",true,9.597;7.926;8.12;7.779;7.82,7.926,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-sonnet-4.5_mpi_r2,497300.0,12.244121860712767;11.894360301084816;12.094233174808323;11.793702553026378;12.194729960523546,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,true,missing_rank_aggregation;rank_local_timing,e8d10c43d7fcdca42862537b0eb7d0d5fab6da66,e897bbe48e877ecbd8873ee1c666b6f394c0344b,ca09cced2ebc4a919b0de58f223f1399a4bfaa6c870f78f21b69df8f726b0750,682187de580024940c10f6d6291410f728523432e2a1217aa1d13ee1b7e0d12f,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/black-scholes_claude-sonnet-4.5_mpi_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/black-scholes_claude-sonnet-4.5_mpi_r2,979ebae4ea2b8feedb86dfb56cab0466777c56421d5e169d11b5a6bc5fb1ca29,9
black-scholes,claude-sonnet-4.5,mpi,3,415700.0,6100.0,394700.0,99.38499999999999,143.46,109,42,"",5,"",true,17.266;17.355;8.128;11.174;8.604,11.174,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-sonnet-4.5_mpi_r3,421800.0,15.85526814404875;16.15643531177193;16.410314830951393;15.752472184598446;16.003769195638597,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
black-scholes,claude-sonnet-4.5,mpi,4,519100.0,7100.0,497500.0,128.0,320.23,88,26,"",5,"",true,12.034;22.025;16.233;8.803;11.786,12.034,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-sonnet-4.5_mpi_r4,526200.0,16.006649143062532;15.90611367020756;16.054537537507713;16.0060860728845;15.754601734690368,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,true,missing_rank_aggregation;rank_local_timing,e8d10c43d7fcdca42862537b0eb7d0d5fab6da66,e897bbe48e877ecbd8873ee1c666b6f394c0344b,57ef7e92f1b6beea84e4efeb4da4f2285e002a72d9af00f92f25dc15c10657cd,6c74223aeac5856398bb0941578fa033ada078f44453016577a0e4643301ec37,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/black-scholes_claude-sonnet-4.5_mpi_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/black-scholes_claude-sonnet-4.5_mpi_r4,979ebae4ea2b8feedb86dfb56cab0466777c56421d5e169d11b5a6bc5fb1ca29,9
black-scholes,claude-sonnet-4.5,mpi,5,330300.0,5400.0,311800.0,74.0,195.91,101,31,"",5,"",true,8.528;11.255;9.716;8.378;8.189,8.528,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-sonnet-4.5_mpi_r5,335700.0,16.05323501303792;15.704602904617786;16.05008637253195;15.702262161299586;16.10422683134675,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
black-scholes,claude-sonnet-4.5,omp,1,169100.0,2800.0,156000.0,50.0,59.92,8,2,"",5,"",true,33.832;31.923;32.608;33.006;32.851,32.851,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-sonnet-4.5_omp_r1,171900.0,2.8236091565340757;2.7730886628851295;2.8236907543614507;2.8236508453264832;2.8236035723239183,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
black-scholes,claude-sonnet-4.5,omp,2,169100.0,2700.0,149800.0,52.0,61.8,7,2,"",5,"",true,32.226;32.529;35.241;34.002;34.407,34.002,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-sonnet-4.5_omp_r2,171800.0,2.8236696794629097;2.8232673509046435;2.87487474642694;2.8238680651411414;2.823551695793867,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
black-scholes,claude-sonnet-4.5,omp,3,178200.0,2700.0,152200.0,43.0,53.05,7,2,"",5,"",true,36.263;33.777;34.723;33.514;34.143,34.143,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-sonnet-4.5_omp_r3,180900.0,2.82356034219265;2.822704067453742;2.8249494014307857;2.8235584385693073;2.822963671758771,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
black-scholes,claude-sonnet-4.5,omp,4,307800.0,4300.0,290500.0,86.63,99.29,43,2,"",5,"",true,32.314;32.969;33.24;32.189;35.489,32.969,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-sonnet-4.5_omp_r4,312100.0,2.823328126221895;2.8229413060471416;2.8741680160164833;2.8244638862088323;2.8729767687618732,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
black-scholes,claude-sonnet-4.5,omp,5,178300.0,2500.0,164200.0,39.0,80.95,7,2,"",5,"",true,32.492;33.661;32.54;33.479;32.327,32.54,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/black-scholes_claude-sonnet-4.5_omp_r5,180800.0,2.873161096125841;2.8236837843433022;2.8239425821229815;2.8229356156662107;2.82384514156729,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
black-scholes,deepseek-v4-flash,cuda,1,359100.0,9400.0,335100.0,,113.62,66,14,"",5,"",true,28.421;28.468;31.492;33.192;33.205,31.492,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/black-scholes_deepseek-v4-flash_cuda_r1,368500.0,2.9739818135276437;2.9734447868540883;2.974574309773743;2.973144426010549;3.0237126471474767,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
black-scholes,deepseek-v4-flash,cuda,2,516600.0,15200.0,491100.0,,171.92,76,16,"",5,"",true,28.938;28.947;33.575;33.562;33.555,33.555,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/black-scholes_deepseek-v4-flash_cuda_r2,531800.0,3.1743569876998663;3.2230318505316973;3.2749920831993222;3.1748771108686924;3.2245370969176292,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
black-scholes,deepseek-v4-flash,cuda,3,346400.0,11800.0,321200.0,,147.17,79,18,"",5,"",true,33.116;33.109;33.083;33.093;33.105,33.105,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/black-scholes_deepseek-v4-flash_cuda_r3,358200.0,2.973476062528789;2.973781079053879;2.974478214047849;2.975621177814901;3.024941833689809,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
black-scholes,deepseek-v4-flash,cuda,4,366500.0,11700.0,342800.0,,142.47,67,14,"",5,"",true,33.196;33.195;33.198;33.196;33.232,33.196,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/black-scholes_deepseek-v4-flash_cuda_r4,378200.0,3.1729049403220415;3.1735973553732038;3.174465287476778;3.2240032851696014;3.2242941223084927,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
black-scholes,deepseek-v4-flash,cuda,5,409900.0,11500.0,385900.0,,155.63,50,12,"",5,"",true,28.777;33.173;33.176;33.185;33.175,33.175,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/black-scholes_deepseek-v4-flash_cuda_r5,421400.0,3.0238545099273324;3.0239666597917676;3.0234456015750766;3.0245767338201404;3.0236780466511846,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
black-scholes,deepseek-v4-flash,hybrid,1,836400.0,42600.0,811000.0,,408.1,247,95,"",5,"",true,192.502;199.49;202.738;193.582;189.889,193.582,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/black-scholes_deepseek-v4-flash_hybrid_r1,879000.0,7.434717211872339;7.787887862883508;7.788052095100284;7.387489154934883;7.436318508349359,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,true,missing_rank_aggregation;rank_local_timing,e8d10c43d7fcdca42862537b0eb7d0d5fab6da66,e897bbe48e877ecbd8873ee1c666b6f394c0344b,efb3bc19d01166ad49320a8c90d2b1514d44fdbfcc8c48b0d3aa3ccebf6ef797,3cd5299809a399253463bee31762c5be07b91bdf0f2286e788f8605baddc2b8e,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260616-150949/black-scholes_deepseek-v4-flash_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260616-150949/black-scholes_deepseek-v4-flash_hybrid_r1,979ebae4ea2b8feedb86dfb56cab0466777c56421d5e169d11b5a6bc5fb1ca29,8
black-scholes,deepseek-v4-flash,hybrid,2,,,,,474.04,288,114,"",5,"",true,33.889;33.749;33.846;33.845;33.683,33.845,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/black-scholes_deepseek-v4-flash_hybrid_r2,,7.335745326243341;7.336924663744867;7.437500337138772;7.386305843479931;7.437361998483539,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,true,missing_rank_aggregation;rank_local_timing,e8d10c43d7fcdca42862537b0eb7d0d5fab6da66,e897bbe48e877ecbd8873ee1c666b6f394c0344b,74342329d03cb0821dad8c990316b080fa6ee81048156656a9f5e8ee164c0b1c,54805e95594e4ba39edeca0a07ab5b72b4a0f52748834b4463eba7338b6c919c,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260616-150949/black-scholes_deepseek-v4-flash_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260616-150949/black-scholes_deepseek-v4-flash_hybrid_r2,979ebae4ea2b8feedb86dfb56cab0466777c56421d5e169d11b5a6bc5fb1ca29,9
black-scholes,deepseek-v4-flash,hybrid,3,1900000.0,39900.0,1800000.0,,762.04,335,146,"",5,"",false,,,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/black-scholes_deepseek-v4-flash_hybrid_r3,1939900.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
black-scholes,deepseek-v4-flash,hybrid,4,1300000.0,37200.0,1300000.0,,411.62,212,71,"",5,"",true,33.34;33.426;33.457;33.43;33.41,33.426,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/black-scholes_deepseek-v4-flash_hybrid_r4,1337200.0,7.233149536885321;7.23420821595937;7.233851253986359;7.183376577682793;7.283947656862438,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
black-scholes,deepseek-v4-flash,hybrid,5,1400000.0,35800.0,1400000.0,,428.69,378,130,"",5,"",false,,,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/black-scholes_deepseek-v4-flash_hybrid_r5,1435800.0,8.738458427600563,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
black-scholes,deepseek-v4-flash,mpi,1,767600.0,17300.0,738200.0,,232.6,172,66,"",5,"",true,10.171;8.221;8.116;9.953;8.381,8.381,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/black-scholes_deepseek-v4-flash_mpi_r1,784900.0,12.891036815010011;12.942082940600812;12.991055206395686;12.840766491368413;12.990463342517614,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
black-scholes,deepseek-v4-flash,mpi,2,431200.0,12600.0,405500.0,,153.89,132,48,"",5,"",true,13.017;8.378;9.377;7.629;7.753,8.378,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/black-scholes_deepseek-v4-flash_mpi_r2,443800.0,12.190153947100043;11.990513067692518;11.788785382173955;11.889586655423045;11.944481881335378,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
black-scholes,deepseek-v4-flash,mpi,3,411200.0,16400.0,389000.0,,180.54,137,59,"",5,"",true,11.417;10.933;10.229;10.236;12.41,10.933,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/black-scholes_deepseek-v4-flash_mpi_r3,427600.0,10.785701427608728;11.187809848226607;10.988858339376748;11.139346489682794;11.389462481252849,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
black-scholes,deepseek-v4-flash,mpi,4,551800.0,14200.0,526700.0,,152.4,123,43,"",5,"",true,9.177;9.285;11.1;8.528;11.346,9.285,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/black-scholes_deepseek-v4-flash_mpi_r4,566000.0,16.150761005468667;16.151763955131173;15.803960754536092;16.151502930559218;15.802644557319582,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
black-scholes,deepseek-v4-flash,mpi,5,375600.0,16400.0,350800.0,,155.25,153,78,"",5,"",true,10.485;12.247;10.922;8.784;9.604,10.485,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/black-scholes_deepseek-v4-flash_mpi_r5,392000.0,10.938688594847918;11.34104686230421;10.886039885692298;11.137313090264797;11.18785157520324,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
black-scholes,deepseek-v4-flash,omp,1,207400.0,4600.0,185900.0,,66.15,7,3,"",5,"",true,32.349;30.435;32.175;32.633;31.598,32.175,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/black-scholes_deepseek-v4-flash_omp_r1,212000.0,2.8237337535247207;2.8235412454232574;2.8241045512259007;2.8256975719705224;2.825034254230559,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
black-scholes,deepseek-v4-flash,omp,2,219400.0,4800.0,196000.0,,70.11,9,2,"",5,"",true,23.509;24.15;23.688;23.649;23.745,23.688,20260616-150949,/home/petert/llm_para_experiments/20260616-150949/black-scholes_deepseek-v4-flash_omp_r2,224200.0,2.8235353026539087;2.823748951777816;2.8752523558214307;2.8235038928687572;2.8251346023753285,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
