id,benchmark,model,backend,repetition,issue_categories,prior_success,corrected_success,prior_median_time_ms,corrected_median_time_ms,median_time_ratio,corrected_median_wall_seconds,wall_to_reported_time_ratio,corrected_repeat_spread_ratio,corrected_under_200ms,prior_overall_score,corrected_overall_score,score_delta,original_source_url,corrected_source_url
black-scholes_qwen3.7-plus_mpi_r4,black-scholes,qwen3.7-plus,mpi,4,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true,true,11.246,10.389,0.9237951271563222,16.056425382383168,1545.5217424567493,1.1857963446475195,true,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260618-110425/black-scholes_qwen3.7-plus_mpi_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260618-110425/black-scholes_qwen3.7-plus_mpi_r4
cahn-hilliard_claude-haiku-4.5_mpi_r2,cahn-hilliard,claude-haiku-4.5,mpi,2,missing_rank_aggregation;rank_local_timing,true,true,3409.0,3441.0,1.009386916984453,14.453248905017972,4.200304825637307,1.0113603262452666,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_claude-haiku-4.5_mpi_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_claude-haiku-4.5_mpi_r2
cahn-hilliard_claude-opus-4.6_hybrid_r1,cahn-hilliard,claude-opus-4.6,hybrid,1,missing_rank_aggregation;rank_local_timing,true,true,785.0,794.472,1.0120662420382165,6.534803890623152,8.225341976335418,1.0094536842999366,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_claude-opus-4.6_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_claude-opus-4.6_hybrid_r1
cahn-hilliard_claude-opus-4.6_hybrid_r2,cahn-hilliard,claude-opus-4.6,hybrid,2,missing_rank_aggregation;rank_local_timing,true,true,1522.0,1515.0,0.9954007884362681,5.983374470844865,3.9494220929669073,1.0139627659574468,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_claude-opus-4.6_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_claude-opus-4.6_hybrid_r2
cahn-hilliard_claude-opus-4.6_hybrid_r3,cahn-hilliard,claude-opus-4.6,hybrid,3,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,786.0,793.0,1.008905852417303,5.281691004522145,6.660392187291482,1.008849557522124,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_claude-opus-4.6_hybrid_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_claude-opus-4.6_hybrid_r3
cahn-hilliard_claude-opus-4.6_hybrid_r4,cahn-hilliard,claude-opus-4.6,hybrid,4,missing_rank_aggregation;rank_local_timing,true,true,790.0,793.0,1.0037974683544304,4.981147659011185,6.2813967957265895,1.0075949367088608,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_claude-opus-4.6_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_claude-opus-4.6_hybrid_r4
cahn-hilliard_claude-opus-4.6_hybrid_r5,cahn-hilliard,claude-opus-4.6,hybrid,5,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,880.0,857.0,0.9738636363636364,6.885005307383835,8.033845166142164,1.0292397660818713,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_claude-opus-4.6_hybrid_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_claude-opus-4.6_hybrid_r5
cahn-hilliard_claude-opus-4.6_mpi_r1,cahn-hilliard,claude-opus-4.6,mpi,1,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true,true,6572.0,6703.0,1.019933049300061,17.630834287032485,2.6302900622157965,1.0028426092160383,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_claude-opus-4.6_mpi_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_claude-opus-4.6_mpi_r1
cahn-hilliard_claude-opus-4.6_mpi_r2,cahn-hilliard,claude-opus-4.6,mpi,2,missing_rank_aggregation;rank_local_timing,true,true,6537.0,6704.0,1.0255468869512008,17.82682687137276,2.6591328865412827,1.0278200060808755,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_claude-opus-4.6_mpi_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_claude-opus-4.6_mpi_r2
cahn-hilliard_claude-opus-4.6_mpi_r3,cahn-hilliard,claude-opus-4.6,mpi,3,missing_rank_aggregation;rank_local_timing,true,true,6576.0,6660.0,1.0127737226277371,17.820432629436255,2.675740635050489,1.0101438304314914,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_claude-opus-4.6_mpi_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_claude-opus-4.6_mpi_r3
cahn-hilliard_claude-opus-4.6_mpi_r4,cahn-hilliard,claude-opus-4.6,mpi,4,missing_rank_aggregation;rank_local_timing,true,true,6990.0,6952.0,0.9945636623748212,17.873440521769226,2.570978210841373,1.0105263157894737,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_claude-opus-4.6_mpi_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_claude-opus-4.6_mpi_r4
cahn-hilliard_claude-opus-4.6_mpi_r5,cahn-hilliard,claude-opus-4.6,mpi,5,missing_rank_aggregation;rank_local_timing,true,true,6586.0,6698.0,1.0170057698147585,17.830360490828753,2.662042473996529,1.0085393258426967,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_claude-opus-4.6_mpi_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_claude-opus-4.6_mpi_r5
cahn-hilliard_claude-sonnet-4.5_mpi_r1,cahn-hilliard,claude-sonnet-4.5,mpi,1,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true,true,11238.0,11149.0,0.9920804413596725,22.258555836044252,1.9964620895187237,1.0046804680468047,false,6,7,1,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_claude-sonnet-4.5_mpi_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_claude-sonnet-4.5_mpi_r1
cahn-hilliard_claude-sonnet-4.5_mpi_r4,cahn-hilliard,claude-sonnet-4.5,mpi,4,missing_rank_aggregation;rank_local_timing,true,true,6996.0,6920.0,0.989136649514008,18.07951256260276,2.612646324075543,1.0114825581395348,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_claude-sonnet-4.5_mpi_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_claude-sonnet-4.5_mpi_r4
cahn-hilliard_claude-sonnet-4.5_mpi_r5,cahn-hilliard,claude-sonnet-4.5,mpi,5,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true,true,6600.0,6642.0,1.0063636363636363,17.633533424697816,2.6548529696925347,1.0183901115465783,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_claude-sonnet-4.5_mpi_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_claude-sonnet-4.5_mpi_r5
cahn-hilliard_deepseek-v4-flash_hybrid_r1,cahn-hilliard,deepseek-v4-flash,hybrid,1,missing_rank_aggregation;rank_local_timing,true,true,3939.0,4060.0,1.0307184564610308,8.739367699250579,2.152553620505069,1.0119165839126116,false,6,6,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260616-150949/cahn-hilliard_deepseek-v4-flash_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260616-150949/cahn-hilliard_deepseek-v4-flash_hybrid_r1
cahn-hilliard_deepseek-v4-flash_hybrid_r2,cahn-hilliard,deepseek-v4-flash,hybrid,2,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,1440.0,1445.989,1.0041590277777779,5.983516179956496,4.1380094730710235,1.0023697092708816,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260616-150949/cahn-hilliard_deepseek-v4-flash_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260616-150949/cahn-hilliard_deepseek-v4-flash_hybrid_r2
cahn-hilliard_deepseek-v4-flash_hybrid_r3,cahn-hilliard,deepseek-v4-flash,hybrid,3,missing_rank_aggregation;rank_local_timing;missing_stop_synchronization,true,true,1477.0,1476.0,0.999322951929587,6.433949671685696,4.3590444930119885,1.0067888662593347,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260616-150949/cahn-hilliard_deepseek-v4-flash_hybrid_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260616-150949/cahn-hilliard_deepseek-v4-flash_hybrid_r3
cahn-hilliard_deepseek-v4-flash_hybrid_r4,cahn-hilliard,deepseek-v4-flash,hybrid,4,missing_rank_aggregation;rank_local_timing,true,true,866.0,868.0,1.002309468822171,6.684358819387853,7.700874215884624,1.016260162601626,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260616-150949/cahn-hilliard_deepseek-v4-flash_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260616-150949/cahn-hilliard_deepseek-v4-flash_hybrid_r4
cahn-hilliard_deepseek-v4-flash_hybrid_r5,cahn-hilliard,deepseek-v4-flash,hybrid,5,missing_rank_aggregation;rank_local_timing;missing_stop_synchronization,true,true,1474.0,1475.0,1.0006784260515604,7.285685624927282,4.9394478813066325,1.0176991150442478,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260616-150949/cahn-hilliard_deepseek-v4-flash_hybrid_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260616-150949/cahn-hilliard_deepseek-v4-flash_hybrid_r5
cahn-hilliard_deepseek-v4-flash_mpi_r3,cahn-hilliard,deepseek-v4-flash,mpi,3,missing_rank_aggregation;rank_local_timing,true,true,8311.0,8474.441,1.019665623871977,19.48668963368982,2.2994660808529814,1.0007569377500156,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260616-150949/cahn-hilliard_deepseek-v4-flash_mpi_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260616-150949/cahn-hilliard_deepseek-v4-flash_mpi_r3
cahn-hilliard_deepseek-v4-flash_mpi_r4,cahn-hilliard,deepseek-v4-flash,mpi,4,missing_rank_aggregation;rank_local_timing,true,true,6942.0,6912.0,0.9956784788245462,18.02522909641266,2.6078167095504425,1.0082776648271856,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260616-150949/cahn-hilliard_deepseek-v4-flash_mpi_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260616-150949/cahn-hilliard_deepseek-v4-flash_mpi_r4
cahn-hilliard_deepseek-v4-flash_mpi_r5,cahn-hilliard,deepseek-v4-flash,mpi,5,missing_rank_aggregation;rank_local_timing,true,true,6777.0,6901.0,1.0182971816437951,18.023863275535405,2.6117755797037248,1.0161901983663943,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260616-150949/cahn-hilliard_deepseek-v4-flash_mpi_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260616-150949/cahn-hilliard_deepseek-v4-flash_mpi_r5
cahn-hilliard_gemini-3-pro-preview_hybrid_r2,cahn-hilliard,gemini-3-pro-preview,hybrid,2,missing_rank_aggregation;rank_local_timing,true,true,1522.0,1508.0,0.9908015768725361,6.082733271643519,4.033642753079257,1.008649367930805,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_gemini-3-pro-preview_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_gemini-3-pro-preview_hybrid_r2
cahn-hilliard_gemini-3-pro-preview_hybrid_r3,cahn-hilliard,gemini-3-pro-preview,hybrid,3,missing_rank_aggregation;rank_local_timing,true,true,1430.0,1428.0,0.9986013986013986,6.383032682351768,4.4699108419830305,1.0098107918710582,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_gemini-3-pro-preview_hybrid_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_gemini-3-pro-preview_hybrid_r3
cahn-hilliard_gemini-3-pro-preview_hybrid_r4,cahn-hilliard,gemini-3-pro-preview,hybrid,4,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true,true,1415.0,1417.0,1.0014134275618374,7.035779941827059,4.9652646025596745,1.004946996466431,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_gemini-3-pro-preview_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_gemini-3-pro-preview_hybrid_r4
cahn-hilliard_gemini-3-pro-preview_mpi_r2,cahn-hilliard,gemini-3-pro-preview,mpi,2,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,6702.0,6745.0,1.0064159952253058,17.77216102555394,2.634864496005032,1.017446232516168,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_gemini-3-pro-preview_mpi_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_gemini-3-pro-preview_mpi_r2
cahn-hilliard_gemini-3-pro-preview_mpi_r3,cahn-hilliard,gemini-3-pro-preview,mpi,3,missing_rank_aggregation;rank_local_timing,true,true,6697.0,6731.0,1.0050769001045243,17.624804035760462,2.6184525383688104,1.0183651964473883,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_gemini-3-pro-preview_mpi_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_gemini-3-pro-preview_mpi_r3
cahn-hilliard_gemini-3-pro-preview_mpi_r4,cahn-hilliard,gemini-3-pro-preview,mpi,4,missing_rank_aggregation;rank_local_timing,true,true,6571.0,6688.0,1.0178055090549383,17.669230677187443,2.6419304242206105,1.0332833583208396,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_gemini-3-pro-preview_mpi_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_gemini-3-pro-preview_mpi_r4
cahn-hilliard_gemini-3-pro-preview_mpi_r5,cahn-hilliard,gemini-3-pro-preview,mpi,5,missing_rank_aggregation;rank_local_timing,true,true,6551.0,6610.0,1.0090062585864754,17.668776188977063,2.673037244928451,1.0077214231642695,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_gemini-3-pro-preview_mpi_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_gemini-3-pro-preview_mpi_r5
cahn-hilliard_gpt-5-mini_hybrid_r1,cahn-hilliard,gpt-5-mini,hybrid,1,missing_start_synchronization;rank_local_timing;missing_rank_aggregation,true,true,12394.0,12722.0,1.0264644182669034,19.463581110350788,1.5299151949654761,1.0348443297306018,false,6,6,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_gpt-5-mini_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_gpt-5-mini_hybrid_r1
cahn-hilliard_gpt-5.2_hybrid_r4,cahn-hilliard,gpt-5.2,hybrid,4,missing_rank_aggregation;rank_local_timing,true,true,576.825,586.387,1.0165769514150738,5.181390807963908,8.83612837249787,1.016876243177579,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/cahn-hilliard_gpt-5.2_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/cahn-hilliard_gpt-5.2_hybrid_r4
cahn-hilliard_gpt-5.6-luna-medium_hybrid_r2,cahn-hilliard,gpt-5.6-luna-medium,hybrid,2,missing_rank_aggregation;rank_local_timing,true,true,1057.0,1081.0,1.022705771050142,6.785400142893195,6.276965904619052,1.1206563706563706,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/cahn-hilliard_gpt-5.6-luna-medium_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/cahn-hilliard_gpt-5.6-luna-medium_hybrid_r2
cahn-hilliard_gpt-5.6-luna-xhigh_hybrid_r2,cahn-hilliard,gpt-5.6-luna-xhigh,hybrid,2,missing_rank_aggregation;rank_local_timing,true,true,1339.0,1329.0,0.9925317401045557,5.783483391627669,4.351755749907952,1.0098039215686274,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/cahn-hilliard_gpt-5.6-luna-xhigh_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/cahn-hilliard_gpt-5.6-luna-xhigh_hybrid_r2
cahn-hilliard_gpt-5.6-sol-low_hybrid_r2,cahn-hilliard,gpt-5.6-sol-low,hybrid,2,missing_rank_aggregation;rank_local_timing,true,true,492.573,501.39,1.0178998848901584,4.981352774426341,9.93508600974559,1.024415014541954,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/cahn-hilliard_gpt-5.6-sol-low_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/cahn-hilliard_gpt-5.6-sol-low_hybrid_r2
cahn-hilliard_gpt-5.6-terra-medium_hybrid_r1,cahn-hilliard,gpt-5.6-terra-medium,hybrid,1,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true,true,881.0,882.0,1.0011350737797957,6.684988455846906,7.579351990756129,1.002267573696145,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/cahn-hilliard_gpt-5.6-terra-medium_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/cahn-hilliard_gpt-5.6-terra-medium_hybrid_r1
cahn-hilliard_gpt-5.6-terra-medium_hybrid_r4,cahn-hilliard,gpt-5.6-terra-medium,hybrid,4,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,890.738,891.869,1.0012697336366023,6.634667734615505,7.439060820160253,1.0128637327412815,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/cahn-hilliard_gpt-5.6-terra-medium_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/cahn-hilliard_gpt-5.6-terra-medium_hybrid_r4
cahn-hilliard_qwen-3.6-27B-udq4-pi-t_mpi_r5,cahn-hilliard,qwen-3.6-27B-udq4-pi-t,mpi,5,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,6808.0,6794.0,0.9979435957696827,18.03191284928471,2.6540937370157063,1.0099171107164002,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260529-150043/cahn-hilliard_qwen-3.6-27B-udq4-pi-t_mpi_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260529-150043/cahn-hilliard_qwen-3.6-27B-udq4-pi-t_mpi_r5
