program_id,benchmark,model,par_type,run,overall_score,benchmark_median_time_ms,source_tree_oid,source_digest,verdict,confidence,issue_categories,timing_only_fix_possible
black-scholes_gpt-5.6-sol-low_mpi_r2,black-scholes,gpt-5.6-sol-low,mpi,2,9,9.181,d552d3b0f8a4796aae73bca2ed3d7e5dd1ab95f9,6e0a6f84fcf17bf27674eeb6f5e366bdf6d5324e232dc64c0af7ac6f47dab87c,valid,high,none,false
black-scholes_gpt-5.6-sol-low_mpi_r3,black-scholes,gpt-5.6-sol-low,mpi,3,9,8.79,87518833c3719f51a486b4bca9d9f0f787efce7d,198053bdfb21563ea271a1250dcd60260baa3e4a041c7464b787b6b5005d1faf,valid,high,none,false
black-scholes_gpt-5.6-sol-low_mpi_r4,black-scholes,gpt-5.6-sol-low,mpi,4,9,12.613,3ea52d3f4b86cf3f91ada7970cd947c346a5ddb4,8a9ab3f5da9d0475249c461b62454fce810e297005804c022751a48da3db0f48,valid,high,none,false
black-scholes_gpt-5.6-sol-low_mpi_r5,black-scholes,gpt-5.6-sol-low,mpi,5,9,11.118,63dea60349d8f4602c8128c2615c213d19f78a4e,7f1ad1f9142cb485544b1da72fdd0963bcc45d13f17f10b71a472bf4dd3e6d6a,valid,high,none,false
black-scholes_gpt-5.6-sol-medium_hybrid_r1,black-scholes,gpt-5.6-sol-medium,hybrid,1,9,49.987,14e6fc0281e7e3366f53270533b5788382f9edba,b28323f7bf665fdd85774d4ed2aaad56495f47f39ee6096e1c00d42038c1472a,valid,high,none,false
black-scholes_gpt-5.6-sol-medium_hybrid_r2,black-scholes,gpt-5.6-sol-medium,hybrid,2,9,31.383,f579beb6dfbdcacad4ebc6af0e520bf0e1642d1e,fc4222e531a5bccfa1749d706af7ca7c85693c91e4828f29612c2e17a66720cb,valid,high,none,false
black-scholes_gpt-5.6-sol-medium_hybrid_r3,black-scholes,gpt-5.6-sol-medium,hybrid,3,9,46.205,9338fae59e1a064bd486eb18a03d86aa35f46fdc,b1e0533a2c690f4c2678c086368dfaa41e1538a52ca1d9bac187d99ebc1fc21d,valid,high,none,false
black-scholes_gpt-5.6-sol-medium_hybrid_r4,black-scholes,gpt-5.6-sol-medium,hybrid,4,9,32.772,392069c791dfc2da3aaca0b42516ac991967bc85,c133de5e5620f26daa04aa621d4547a968bdfcc9411cf53051ba6b62589bea3a,invalid,high,missing_rank_aggregation;rank_local_timing,true
black-scholes_gpt-5.6-sol-medium_hybrid_r5,black-scholes,gpt-5.6-sol-medium,hybrid,5,9,30.935,8d3e75177ac65c5255a314a34397691623766f93,d4cc93d8baa6425b3ad6804dd6b4c2e8258555bafa5d852ff98f7b00f0721c11,valid,high,none,false
black-scholes_gpt-5.6-sol-medium_mpi_r1,black-scholes,gpt-5.6-sol-medium,mpi,1,9,10.265,f404b7a5662d649349c2badcb7aa76252d14874d,7a7aadf2b3cbd6c93d59a5162af64e5ab594636d106a357de331adf785b9485e,valid,high,none,false
black-scholes_gpt-5.6-sol-medium_mpi_r2,black-scholes,gpt-5.6-sol-medium,mpi,2,9,10.818,c3f9304f117898f4734c61910b1b51b00eda1a69,d1468559197d15ee94db5cbf77bedec8db50c5fb0b10096b16f4df9874bd9e3c,valid,high,none,false
black-scholes_gpt-5.6-sol-medium_mpi_r3,black-scholes,gpt-5.6-sol-medium,mpi,3,9,10.672,4fb8f5f9db7b84cc6226800aab02be5d866c290b,b2528abb654cdf01682e594078680d6a752af23d768650e2767162ed8961cc25,valid,high,none,false
black-scholes_gpt-5.6-sol-medium_mpi_r4,black-scholes,gpt-5.6-sol-medium,mpi,4,9,9.14,7edb142981fa05925183769d5a026a55d493e987,fc25d64042068e1f35e186c4ddaee98cab7302d909bfd9413df62877ac6feaac,valid,high,none,false
black-scholes_gpt-5.6-sol-medium_mpi_r5,black-scholes,gpt-5.6-sol-medium,mpi,5,9,8.667,2c61bf4617d450ebfea119d9bcac44065499a3be,1f4c77e1bca6e5e747eb0deda01457629c22ca7ca71fa4bf8d9f4d1a25a1b506,valid,high,none,false
black-scholes_gpt-5.6-sol-xhigh_hybrid_r1,black-scholes,gpt-5.6-sol-xhigh,hybrid,1,9,31.558,6ba4ebe88c613f066bca8a88e70ba41def982231,be0548b974804f469f5e481418780b5f2aea9bb0d883c3899f635d7e188965e5,valid,high,none,false
black-scholes_gpt-5.6-sol-xhigh_hybrid_r2,black-scholes,gpt-5.6-sol-xhigh,hybrid,2,8,100.564,01ebceca13ee09b38954a5b38c9d23aaa2fdcf8d,ab724393e5f69fdf5bf5d25a5709ad1d497bcddd89d214fd729dfd6b73a4620c,valid,high,none,false
black-scholes_gpt-5.6-sol-xhigh_hybrid_r3,black-scholes,gpt-5.6-sol-xhigh,hybrid,3,9,33.528,a3dc349dab4e54938d202a4c27cfe90b64572dee,3da40cbe2d12198fd110335a840d5c317bc0e7144d6af80d02c6114d5d8a190e,valid,high,none,false
black-scholes_gpt-5.6-sol-xhigh_hybrid_r4,black-scholes,gpt-5.6-sol-xhigh,hybrid,4,9,32.389,812c9d79ce36de5c733581210f1302f9d11be4b7,9636d4a4e78be97c5bdd64906ae31125591aaf0f0fe0cce80a5b1910fdfbaea2,valid,high,none,false
black-scholes_gpt-5.6-sol-xhigh_hybrid_r5,black-scholes,gpt-5.6-sol-xhigh,hybrid,5,8,118.111,f027fb36ff8dd8675db523bed18fd9ca15f2d9ff,45d12467c09b24296c28d09a20c050f095c68be2ced57a5deed0ddd7a601602a,valid,high,none,false
black-scholes_gpt-5.6-sol-xhigh_mpi_r1,black-scholes,gpt-5.6-sol-xhigh,mpi,1,9,10.195,dfb0da0f43027a61bda8f8a9eb1394890728e6cf,36e56f56550a617ca9d98966754dd247459c7d88085fdf6781ed5ff961cc4078,valid,high,none,false
black-scholes_gpt-5.6-sol-xhigh_mpi_r2,black-scholes,gpt-5.6-sol-xhigh,mpi,2,9,10.83,e42ffc89a0045e153ad66be67cbb89f21635d5fb,8dac4ebbabfc5c2e438753cc556d7779c28b8b21d9918191bd1ad8bc596c0eb2,valid,high,none,false
black-scholes_gpt-5.6-sol-xhigh_mpi_r3,black-scholes,gpt-5.6-sol-xhigh,mpi,3,9,9.53,2c5d6d6eae53bd939d73dc9bd6f9ae054d8389bf,2de136aecf9c112a1c6e0850d4c6fef649a33c7e06fdbfd2aa725fb7ad7e1de6,valid,high,none,false
black-scholes_gpt-5.6-sol-xhigh_mpi_r4,black-scholes,gpt-5.6-sol-xhigh,mpi,4,9,10.556,c1af97211a4516502a655387340b7c1bf50d5830,e3c4e0ae2545ebeab5bb480dfe00cdede0bd87c68e9063e0902f537d983f29a6,valid,high,none,false
black-scholes_gpt-5.6-sol-xhigh_mpi_r5,black-scholes,gpt-5.6-sol-xhigh,mpi,5,9,10.422,f6c96a76edb846a69d75f367f6d8df6f872c4953,1339f2957353be959a4b141113215a3ae3559ef9e8d4bda52f7258cf90f393f1,valid,high,none,false
black-scholes_gpt-5.6-terra-low_hybrid_r1,black-scholes,gpt-5.6-terra-low,hybrid,1,8,200.497,66436588571293e38b2bfc6aeff5d300755f06de,1096f5f23526f3b217b1ce8690ac698bf16cdb3cfd0a16e3e2540c4092431afb,valid,high,none,false
black-scholes_gpt-5.6-terra-low_hybrid_r2,black-scholes,gpt-5.6-terra-low,hybrid,2,8,187.849,aa9fd86e58bd334aa3ee164eff5e507a1ba46bc5,0e50537d0bdab44b382713045b48932f748658ab0995a70d4d00bc16bae599bd,valid,high,none,false
black-scholes_gpt-5.6-terra-low_hybrid_r3,black-scholes,gpt-5.6-terra-low,hybrid,3,8,295.45,e1b6cad1fef22df17f9c0f2ac1cf31d3f847638d,72ffeafa583e70d9e7d13b1e3c296a108b9e1551da2b7bebe30e577cd873cf43,valid,high,none,false
black-scholes_gpt-5.6-terra-low_hybrid_r4,black-scholes,gpt-5.6-terra-low,hybrid,4,8,187.816,b76fa3752ff6667e0a808d0305b9160e8cdf351e,7a21ca483b8dc808950e30fe57880a839401be5dbd8f8e85049a7b0fd33da4e3,valid,high,none,false
black-scholes_gpt-5.6-terra-low_hybrid_r5,black-scholes,gpt-5.6-terra-low,hybrid,5,7,574.001,48bc6ee88bf48c0faffc8d71a2001eb9ca36593f,c1e0fe7b15bc9bc27154ae6533dfe716c5f836ec21e57ca78bda2a37e122dd51,valid,high,none,false
black-scholes_gpt-5.6-terra-low_mpi_r1,black-scholes,gpt-5.6-terra-low,mpi,1,9,12.127,4e968112162f53bc1ff9f3ff8a0cfc1a17c68c9c,0313b3571f4bf2abd433ef4bf08207b9c9359c805a025a7d43dd2b52a710ef9c,valid,high,none,false
black-scholes_gpt-5.6-terra-low_mpi_r2,black-scholes,gpt-5.6-terra-low,mpi,2,9,10.634,00629036f170533db91c6e87281311cff2380a87,8bb1b7484913e23d3821e3b16f9546ed0f457b8fc6e016fd47b4f9c97ce8dac0,valid,high,none,false
black-scholes_gpt-5.6-terra-low_mpi_r3,black-scholes,gpt-5.6-terra-low,mpi,3,9,12.102,3580434f1f26b4e8dceb8db99536c4fed0d747d2,efcadb21b07303087e8380dc633923a8c86b78d37607e1741d6191cc1b00a0bb,valid,high,none,false
black-scholes_gpt-5.6-terra-low_mpi_r4,black-scholes,gpt-5.6-terra-low,mpi,4,9,12.154,9f363260c0c71e8fd2e7a39ef93b38eb44c6c652,c69c85518c33a8fab06816d4a0c53f6b6abfb7f7a4512e612af3b990743b5bc9,valid,high,none,false
black-scholes_gpt-5.6-terra-low_mpi_r5,black-scholes,gpt-5.6-terra-low,mpi,5,9,11.628,65654ea7b29bb3e22c90d02be09aa968c6594dea,85e2843b32cdd3ba00143f2db58ac8f17d4f8bc38c9f2016b1b596a389b9ebf6,valid,high,none,false
black-scholes_gpt-5.6-terra-medium_hybrid_r1,black-scholes,gpt-5.6-terra-medium,hybrid,1,8,198.167,737fc79347249e92e416b9df29b53857f3353af5,f98fecc0016c504d4f23a313d6b2917bbce01d686cf413eab062b17695c94747,valid,high,none,false
black-scholes_gpt-5.6-terra-medium_hybrid_r2,black-scholes,gpt-5.6-terra-medium,hybrid,2,8,191.575,2c822aa53a039a7af763d64e74f7f0d25d7c3d4b,f2149ae89d0cf887500f1cf31b7ce5d0f2af7f1803388d1c1afd5db8278d5b2e,valid,high,none,false
black-scholes_gpt-5.6-terra-medium_hybrid_r3,black-scholes,gpt-5.6-terra-medium,hybrid,3,8,188.507,97da85aa99f5b09a029eabde871de875fd2d9c5a,2bd4746510d3c9c5b321051b22e1aa7270602928e76c2de40c3f20c474cde8cb,valid,high,none,false
black-scholes_gpt-5.6-terra-medium_hybrid_r4,black-scholes,gpt-5.6-terra-medium,hybrid,4,8,187.598,09ecedcbb1d7de62b3ee3c350054ba55d38c0713,e7a965b4371f8bb174defe012ee3e7f333cbbf8f5224d21f257e9b45ae494fe5,valid,high,none,false
black-scholes_gpt-5.6-terra-medium_hybrid_r5,black-scholes,gpt-5.6-terra-medium,hybrid,5,8,292.851,e785d7f9b2bf46e73653d6590abdef5a7fe3ac65,e5a5893b8171dc0a3581b6183338fd8fcc230ed262a9e90fec537deee10340f0,valid,high,none,false
black-scholes_gpt-5.6-terra-medium_mpi_r1,black-scholes,gpt-5.6-terra-medium,mpi,1,9,10.126,a5c43aa833934ad493d8d025e73194baea3b70f8,c1b938ae5bf7deb583c535452d234f3e3a18041577074b00a18040b11ab88bc5,valid,high,none,false
black-scholes_gpt-5.6-terra-medium_mpi_r2,black-scholes,gpt-5.6-terra-medium,mpi,2,9,11.936,ba57b98474a94dc0f6ae6eabc54a5425d3b7e1dc,4bd4e7a1dcd71b6717d5c1f4c65d496b60ab0bacce5c4b7e2ae6b1eb62fdcd9f,valid,high,none,false
black-scholes_gpt-5.6-terra-medium_mpi_r3,black-scholes,gpt-5.6-terra-medium,mpi,3,9,11.126,66ac419a4db37e8556ffd42fd81f2fc72acefa68,7fc93317b7adbeaed4097d7cdf798f9c4a0658d89ab9cec0e723e4dd4018d7a8,valid,high,none,false
black-scholes_gpt-5.6-terra-medium_mpi_r4,black-scholes,gpt-5.6-terra-medium,mpi,4,9,11.53,e1fc69e9290a133c608cd4ed3400c0148868b2c0,a3898b7518b871c1401fe166f8dc2daa1d7d0faed4fd8e3ac37cbc92138475f4,valid,high,none,false
black-scholes_gpt-5.6-terra-medium_mpi_r5,black-scholes,gpt-5.6-terra-medium,mpi,5,9,11.749,25f8d15c7e74355951c65c7d60c50bf66a86b274,5da9216c8f4dcb3b62f8e8a7c8c85a8c6008e16fcaa03b0569443cad26c8f1ed,valid,high,none,false
black-scholes_gpt-5.6-terra-xhigh_hybrid_r1,black-scholes,gpt-5.6-terra-xhigh,hybrid,1,8,138.188,b150e9eb5bb9afc21e8a31e84a466f381c1a8d6f,f04753350b1ddf578b83f211ab35d70a09842a0dcb583710f7aaea73c6c636a7,valid,high,none,false
black-scholes_gpt-5.6-terra-xhigh_hybrid_r2,black-scholes,gpt-5.6-terra-xhigh,hybrid,2,9,33.343,e80aa55f2aef93749dc96fad6ead75e5c55db293,82908a1e9546c6df6f4346b4e1696f2c858d55252a1be5dd025d36e8e77f50f4,valid,high,none,false
black-scholes_gpt-5.6-terra-xhigh_hybrid_r3,black-scholes,gpt-5.6-terra-xhigh,hybrid,3,9,34.312,134a9d9c20f12d1a64b50fa80fa24cb220a30c3b,90d3f6eeb3701722ab97784563b33ec54b0dc8ce4ae3d330192d6c8527563a08,valid,high,none,false
black-scholes_gpt-5.6-terra-xhigh_hybrid_r4,black-scholes,gpt-5.6-terra-xhigh,hybrid,4,8,153.532,aae84a7956adb52b702194a724f42b9c6ba8b897,3c5a83c94e3cae6965420af027ef96cd8d3300b4a1a3c7822bd26868cbbb5ee7,valid,high,none,false
black-scholes_gpt-5.6-terra-xhigh_hybrid_r5,black-scholes,gpt-5.6-terra-xhigh,hybrid,5,8,148.396,fd3c3e64d75aef09ebbf92b07ce69e3f55630c98,4c5936fbef7051476338d0977073ed093051e2a1de8924a1ae9c5801e5ebb30e,valid,high,none,false
black-scholes_gpt-5.6-terra-xhigh_mpi_r1,black-scholes,gpt-5.6-terra-xhigh,mpi,1,9,9.597,4e2d86df3d618bc4704c6ae0d29677da27461eb9,a614d5b657295c27206ed1b1e212113aceab5909e2cd878648100d58c71f4a3b,valid,high,none,false
black-scholes_gpt-5.6-terra-xhigh_mpi_r2,black-scholes,gpt-5.6-terra-xhigh,mpi,2,9,11.343,659f7b9dbe0cdf2c6506c4755d0eed75a1107258,8b0de54865d4326f964ef7dc76c46033e172f8143ebd382993c6d0924e91a3d3,valid,high,none,false
black-scholes_gpt-5.6-terra-xhigh_mpi_r3,black-scholes,gpt-5.6-terra-xhigh,mpi,3,9,12.122,966613a0ff7bf58355dfb194cf2a1ef3fec0fa73,cade1cee2ab58361aacd4b33b325c20e382d5a03b546889f29e4c5f3798ed718,valid,high,none,false
black-scholes_gpt-5.6-terra-xhigh_mpi_r4,black-scholes,gpt-5.6-terra-xhigh,mpi,4,9,9.727,1e91fa5c3ef06c5bd9402e20fbb2fbc0e9210a5f,2bcf83237b7253658610ad109ce4582725a2d80f4f9c7f6ece857798cfe97cc9,valid,high,none,false
black-scholes_gpt-5.6-terra-xhigh_mpi_r5,black-scholes,gpt-5.6-terra-xhigh,mpi,5,9,9.284,22ef46bbbde7c2dd9a2dafa33c406b6db84a92fe,8b2cefd602174ca36daf3f429cda2233bc33998305c42ccd081a36f449d2544e,valid,high,none,false
black-scholes_qwen-3.6-27B-udq4-pi-t_hybrid_r1,black-scholes,qwen-3.6-27B-udq4-pi-t,hybrid,1,8,192.997,6e30f84bd2f5fc64cd81dd61f625495f626203d1,907fb75f82f55636a5febfa3f273fdd7d03736ec39374df4c5744be7e706e34d,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
black-scholes_qwen-3.6-27B-udq4-pi-t_mpi_r1,black-scholes,qwen-3.6-27B-udq4-pi-t,mpi,1,9,7.438,1410ba600286e7df906d1ec7b830b9b4e4c5cf18,15134b70d8ec25d598bcb9e98e086dbeb54279ceec8fe606d4e923b565cbe996,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch;asymmetric_timed_region,true
black-scholes_qwen-3.6-27B-udq4-pi-t_mpi_r2,black-scholes,qwen-3.6-27B-udq4-pi-t,mpi,2,9,10.969,b37250d067845cd90941705adf833e7ce7a10457,4b71fe04da846a0cc7c1f99d5603b6984d6938639f265e946cb54106e8ccdf03,valid,high,none,false
black-scholes_qwen-3.6-27B-udq4-pi-t_mpi_r3,black-scholes,qwen-3.6-27B-udq4-pi-t,mpi,3,9,8.804,5836360868571e9ba541a1318c4d57495c6efcb0,b0183af6b9974ea57ea7d63d90131ff41a2faa7191ee295a20a8cc5d038b4554,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
black-scholes_qwen-3.6-27B-udq4-pi-t_mpi_r4,black-scholes,qwen-3.6-27B-udq4-pi-t,mpi,4,9,12.007,e79f563fa9fe53b1a5e46ae44e42df329f693fdb,5941ffef01717d7a9c64ebb79acdc8138bd1b07fa76fe6137faaf74c42cd777a,invalid,high,missing_rank_aggregation;rank_local_timing,true
black-scholes_qwen-3.6-27B-udq4-pi-t_mpi_r5,black-scholes,qwen-3.6-27B-udq4-pi-t,mpi,5,9,7.556,d17e9e8bf4e08b9edb938f6772606e56fa31a6c1,db14f43f13c3a3a8e29182e8942b7e9adfba41bedb73bf5817deeadb86a16a7b,invalid,high,missing_rank_aggregation;rank_local_timing,true
black-scholes_qwen-3.6-27B-udq4_hybrid_r2,black-scholes,qwen-3.6-27B-udq4,hybrid,2,9,73.473,8ec2fda9ac3c8c07f55d59b9409f617fc7d37181,05bc87f6bc522ee2991b014b4843f1a939d1a375dcb594be727fbdb74c4fb956,invalid,high,missing_rank_aggregation;rank_local_timing,true
black-scholes_qwen-3.6-27B-udq4_hybrid_r5,black-scholes,qwen-3.6-27B-udq4,hybrid,5,9,31.33,882fe337c314754962e731dc9b7e2b9a07324f5d,5f8c08740a0ed6dcefb699b922bd41520af620650e743a240ef55b8b031c4f11,valid,high,none,false
black-scholes_qwen-3.6-27B-udq4_mpi_r1,black-scholes,qwen-3.6-27B-udq4,mpi,1,9,8.379,fcb24895aee9666fc84cbfd6d27ca632458cf307,98eec2a90ad9932f037bc1950a30255814a1a7a4269ac5cffbcf9e5812b62b39,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
black-scholes_qwen-3.6-27B-udq4_mpi_r2,black-scholes,qwen-3.6-27B-udq4,mpi,2,9,8.573,5329f21391ae6922fe3015432d527562319c7753,d07ea0f3f5e4a9209e55f8f80a4b7502f1ff4ec5acd4cc3a81b81e769fa3a0d9,invalid,high,missing_rank_aggregation;rank_local_timing,true
black-scholes_qwen-3.6-27B-udq4_mpi_r3,black-scholes,qwen-3.6-27B-udq4,mpi,3,9,8.035,f7a0cdfca67c9f40a919f2412bec6442e909b3d0,936d1328474786f12510b37d0673f852d566d087c434ac1960ee5b8b829f16fc,invalid,high,missing_rank_aggregation;rank_local_timing,true
black-scholes_qwen-3.6-27B-udq4_mpi_r4,black-scholes,qwen-3.6-27B-udq4,mpi,4,9,10.689,e350420b6830e8925a122877150da05f8431f395,fd8877c291023b36694051792dd5a63afee22ea32b7bbac1d4feb75a147597d2,valid,high,none,false
black-scholes_qwen-3.6-27B-udq4_mpi_r5,black-scholes,qwen-3.6-27B-udq4,mpi,5,10,7.409,8cacd55b2cc22025558136b7f789dd275e4c8ad5,22544a76c9c4c0ea25558fcccea9df9d4d822a33142b86fe0919aef1c0150407,invalid,high,missing_rank_aggregation;rank_local_timing,true
black-scholes_qwen3.7-plus_hybrid_r1,black-scholes,qwen3.7-plus,hybrid,1,8,476.619,0d487801f213afc68afe538ad81edc76ded69e73,26aad4dfc2b1d44a1a449d29630aa9635215ac25f8772dfc39b66bc929dba363,valid,high,none,false
black-scholes_qwen3.7-plus_hybrid_r3,black-scholes,qwen3.7-plus,hybrid,3,7,1533.536,5416444f9ee9254835f879ab5df22edd74d6128f,ac0e5004055f285de9d3e716b7be9c6981941c7b8def8ae25955cebd79bcaa41,valid,high,none,false
black-scholes_qwen3.7-plus_mpi_r1,black-scholes,qwen3.7-plus,mpi,1,9,8.676,a7eaa099f8c9a054f5a37c45e1e8153ce4b9c275,02614a8eff332bdb70f982ba423e9a4170990c215cbf1b67da7af96522b4a92b,valid,high,none,false
black-scholes_qwen3.7-plus_mpi_r2,black-scholes,qwen3.7-plus,mpi,2,9,8.491,194149eefcc37ad62c108770b68d96b3d38f0da5,699570b7f5841127ff2c7b049b67c1d88880fc9a6b55ec069a2a4700575eebc2,invalid,high,missing_rank_aggregation;rank_local_timing,true
black-scholes_qwen3.7-plus_mpi_r3,black-scholes,qwen3.7-plus,mpi,3,9,9.435,ee2ea610b90202770c21991e8b6cd13626f9cb61,d54f01be92e99b98ecb63fd47b5f00caf8d0e518d06ea2235b1c47322f62b511,valid,high,none,false
black-scholes_qwen3.7-plus_mpi_r4,black-scholes,qwen3.7-plus,mpi,4,9,11.246,8f648bab23a1350b32463ffa6f70d5cc290a36c5,dc2789662095c71083956cef64a3d2350b4202ef2ab6d0f2aaa7bfbfe655b3a3,invalid,high,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true
black-scholes_qwen3.7-plus_mpi_r5,black-scholes,qwen3.7-plus,mpi,5,9,9.778,a9280bca9b8aaf267883440abad0a1cf1fc0c4b6,251024f335b64d48f5172a5d160fc816f0cddb856aa04bc79ba5d1da210a1c04,valid,high,none,false
cahn-hilliard_claude-haiku-4.5_mpi_r2,cahn-hilliard,claude-haiku-4.5,mpi,2,8,3409.0,039128dcdf723689048c169dde067a7dbc24147b,9e03c5206ffc4cc8a03899b84aacb757e32353a85078a42779c031dda4031562,invalid,high,missing_rank_aggregation;rank_local_timing,true
cahn-hilliard_claude-opus-4.6_hybrid_r1,cahn-hilliard,claude-opus-4.6,hybrid,1,8,785.0,22eb909f06434de03cd65f50b7ae7e3f3b0c49f3,e48e1488394f9ec704ee51910dd7ee79e38d7149e812c9d1bfe8687d060604c0,invalid,high,missing_rank_aggregation;rank_local_timing,true
cahn-hilliard_claude-opus-4.6_hybrid_r2,cahn-hilliard,claude-opus-4.6,hybrid,2,7,1522.0,297079871ee659a1e7ce4c74a95e878b481b027b,e95164026810d9f5a41fa5639c08b8a04411e3234ad05ff24dc9a99db81c8af5,invalid,high,missing_rank_aggregation;rank_local_timing,true
cahn-hilliard_claude-opus-4.6_hybrid_r3,cahn-hilliard,claude-opus-4.6,hybrid,3,8,786.0,72581c7e75ff22a48b68457ad9a17121aff10507,1aa6f1a2b44d725abc51cc24b027caa56def688f0fb53e1a9374e5fd29c830af,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
cahn-hilliard_claude-opus-4.6_hybrid_r4,cahn-hilliard,claude-opus-4.6,hybrid,4,8,790.0,f4335dad3f41a13fe78983afd491b19a908cc215,f6fdc1c56874f6e49fddf673f4a7c4be2534129bf6c85639e0959d729f17005e,invalid,high,missing_rank_aggregation;rank_local_timing,true
cahn-hilliard_claude-opus-4.6_hybrid_r5,cahn-hilliard,claude-opus-4.6,hybrid,5,8,880.0,19e59a01f008fb90659d5c38fc1f9609e65c8c7f,8218d9c940cd93baa9bb1c5e6a992f2d7f0e2bf3bb10568b9a90ca0610951fd0,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
cahn-hilliard_claude-opus-4.6_mpi_r1,cahn-hilliard,claude-opus-4.6,mpi,1,7,6572.0,69de365f31c38e2ad0fb7152c084e8baa27f4822,ca60eb974883e133447e9e3d83d91e28f21f761dc41ff843d8a1d7d77b2120d4,invalid,high,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true
cahn-hilliard_claude-opus-4.6_mpi_r2,cahn-hilliard,claude-opus-4.6,mpi,2,7,6537.0,eeb9fa647ae8236abbaf0a71faa6a1a02462ed4b,7b6373a34aac4021f602caec80c3bd1c0c3ea7f0da9c40db69a7ce603131dbe9,invalid,high,missing_rank_aggregation;rank_local_timing,true
cahn-hilliard_claude-opus-4.6_mpi_r3,cahn-hilliard,claude-opus-4.6,mpi,3,7,6576.0,7a8d57bd957f5da3e9fbd1fbd42d6fb69f850584,95e746141515a0cac6d4520dc3704b36554c9f352f2f98b8413b327e0694363f,invalid,high,missing_rank_aggregation;rank_local_timing,true
cahn-hilliard_claude-opus-4.6_mpi_r4,cahn-hilliard,claude-opus-4.6,mpi,4,7,6990.0,ee6d6a9a8961caff82a016bdea10444f238ddda7,e6aad66de9958a394fb078296f76c9efa7eb504b54322cc0a2959b27e4961f7f,invalid,high,missing_rank_aggregation;rank_local_timing,true
cahn-hilliard_claude-opus-4.6_mpi_r5,cahn-hilliard,claude-opus-4.6,mpi,5,7,6586.0,936b69a45c9b83d629a009ac7079240e75aec461,5171788ff662ffca52b7ebc1a63e1125737fa1c8d5f93383c82e23a4af8949f2,invalid,high,missing_rank_aggregation;rank_local_timing,true
cahn-hilliard_claude-sonnet-4.5_mpi_r1,cahn-hilliard,claude-sonnet-4.5,mpi,1,6,11238.0,bf218aa43f914a1e57a2156192c60197f95b551e,d198fdc20562e9128f50a56b4a786e493b07f0dd4500fe8801640dd463430b5f,invalid,high,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true
cahn-hilliard_claude-sonnet-4.5_mpi_r3,cahn-hilliard,claude-sonnet-4.5,mpi,3,6,22640.0,aab674e15600dbea4f3e29ca0336f2b5b735c30e,3639112fca06b364f6215cf1df828fec860b7e03bf810a45c537ddba32d433ca,valid,high,none,false
cahn-hilliard_claude-sonnet-4.5_mpi_r4,cahn-hilliard,claude-sonnet-4.5,mpi,4,7,6996.0,9610ad5b0aa0f36331acf12ed95225ecfa5412a7,4eedb1772a85264a8da1a35b5f4e2380a2f33db9f241753e1fdd5638ef5bc84e,invalid,high,missing_rank_aggregation;rank_local_timing,true
cahn-hilliard_claude-sonnet-4.5_mpi_r5,cahn-hilliard,claude-sonnet-4.5,mpi,5,7,6600.0,de82bdd2b66ddbe540338ea1128598a2339a644d,1acd1b48976377d378c2f6d9d4dc1b3d61a2842c4df9878e624485e8ce4ff538,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true
cahn-hilliard_deepseek-v4-flash_hybrid_r1,cahn-hilliard,deepseek-v4-flash,hybrid,1,6,3939.0,9c85539b08fea42ddcbe9a0ad346ebc721716674,cf4237ba04949a41cee7a38b1faea2f3e92663e41d565600e66eb74ef59d2062,invalid,high,missing_rank_aggregation;rank_local_timing,true
cahn-hilliard_deepseek-v4-flash_hybrid_r2,cahn-hilliard,deepseek-v4-flash,hybrid,2,7,1440.0,a73918c872c919d1a5e0a97948bfe65a71394b96,3118ca8e3a80f36aa4ad4499aa9dc227f84ae9038fec9cfe61638224bcb4c750,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
cahn-hilliard_deepseek-v4-flash_hybrid_r3,cahn-hilliard,deepseek-v4-flash,hybrid,3,7,1477.0,a4a11cdafcbea4ee84acbed3dbdc87990699d3a8,9d6bab58798fb5f03cf694b7dbe1fa9d3a132e0276ba48260c34c1d2161723ea,invalid,high,missing_rank_aggregation;rank_local_timing;missing_stop_synchronization,true
cahn-hilliard_deepseek-v4-flash_hybrid_r4,cahn-hilliard,deepseek-v4-flash,hybrid,4,8,866.0,cb7ca15a01a712993d97d67b2db23121bd05253b,6614c2547974606e045959733e4dc6ff25e06af5a2ea84e0315115fcb4949908,invalid,high,missing_rank_aggregation;rank_local_timing,true
